InstallationInspireId,installationName,CountryName,City_of_Facility,Longitude,Latitude,IEDAnnexIMainActivity,IEDMainActivityName,EPRTRAnnexIMainActivity,installationStatus,reportingYear,dateOfStartOfOperation,permitURL,parent_facilityInspireId
FR.CAED/32470.INSTALLATION,SECANIM CENTRE SAS,France,Benet,-0.5796,46.37156,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0058500277,FR.CAED/32470.FACILITY
FR.CAED/3125.INSTALLATION,SECANIM SUD-EST,France,BAYET,3.28343,46.25837,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005601310,FR.CAED/3125.FACILITY
FR.CAED/32386.INSTALLATION,SECANIM SUD-EST,France,CORBAS,4.923,45.678,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",,disused,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0056900370#/,FR.CAED/32386.FACILITY
FR.CAED/14637.INSTALLATION,SECHET CHAINDRIE (GAEC),France,YZERNAY,-0.7137,47.05915,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0054902469,FR.CAED/14637.FACILITY
FR.CAED/31067.INSTALLATION,SEGUIN JEAN MARC,France,MONTOISON,4.945,44.7981,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,disused,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052600481#/,FR.CAED/31067.FACILITY
FR.CAED/32952.INSTALLATION,SEM DE LA VALEYNIE,France,Lubersac,1.40113,45.43839,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006000297,FR.CAED/32952.FACILITY
FR.CAED/12093.INSTALLATION,SEMMARIS,France,RUNGIS,2.36736,48.75535,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0007403895,FR.CAED/12093.FACILITY
FR.CAED/30349.INSTALLATION,SEMOULERIE PANZANI - MARSEILLE 13E,France,MARSEILLE 13,5.40355,43.32421,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006400688,FR.CAED/30349.FACILITY
FR.CAED/32930.INSTALLATION,SERCO,France,Montardon,-0.37414,43.35677,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100367,FR.CAED/32930.FACILITY
FR.CAED/746.INSTALLATION,SERETRAM,France,LABATUT,-0.99695,43.54482,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201604,FR.CAED/746.FACILITY
FR.CAED/31422.INSTALLATION,SERGE PRENVEILLE,France,BAZOUGES LA PEROUSE,-1.55539,48.43962,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053500266,FR.CAED/31422.FACILITY
FR.CAED/32670.INSTALLATION,SERIN FABRICE CAMILLE,France,ST PROUANT,-0.9941,46.7585,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,decommissioned,2021,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0058503392#/,FR.CAED/32670.FACILITY
FR.CAED/30301.INSTALLATION,SERMIX ( EX:EVIALIS FRANCE),France,LONGUE JUMELLES,-0.08878,47.36784,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006302306,FR.CAED/30301.FACILITY
FR.CAED/31975.INSTALLATION,SERVAIS CHANTAL,France,Locqueltas,-2.76603,47.77707,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0055601707,FR.CAED/31975.FACILITY
FR.CAED/14423.INSTALLATION,SFV,France,TREGUNC,-3.81765,47.80028,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052904249,FR.CAED/14423.FACILITY
FR.CAED/24143.INSTALLATION,SICA AUCRE,France,L ETANG SALE,55.37373,-21.27494,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0007102068,FR.CAED/24143.FACILITY
FR.CAED/32913.INSTALLATION,SICA D'ABATTAGE,France,ST PIERRE,55.44961,-21.32067,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(a),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0059700425,FR.CAED/32913.FACILITY
FR.CAED/30444.INSTALLATION,SICA DES SABLES,France,L ETANG SALE,55.37381,-21.27425,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0007101586,FR.CAED/30444.FACILITY
FR.CAED/8135.INSTALLATION,SICA GATINAISE,France,CHATEAU LANDON,2.68886,48.15362,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",,decommissioned,2021,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006500377,FR.CAED/8135.FACILITY
FR.CAED/14017.INSTALLATION,SICA POMAREDE,France,LA POMAREDE,1.95251,43.40374,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0051100137,FR.CAED/14017.FACILITY
FR.CAED/11654.INSTALLATION,SICA SA ALICOOP,France,Pamproux,-0.04379,46.40103,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0007201772,FR.CAED/11654.FACILITY
FR.CAED/31585.INSTALLATION,SICA SA DES NAISSEURS DE LA MEE,France,JANS,-1.6364,47.6256,6.6(c),Intensive rearing of pigs with more than 750 places for sows,,decommissioned,2021,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0054400775#/,FR.CAED/31585.FACILITY
FR.CAED/12618.INSTALLATION,SIDESUP,France,ENGENVILLE,2.24062,48.23519,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0010001019,FR.CAED/12618.FACILITY
FR.CAED/9549.INSTALLATION,SIL FALA,France,STRASBOURG,7.78719,48.5345,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),disused,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700720#/,FR.CAED/9549.FACILITY
FR.CAED/30983.INSTALLATION,SILARD CHRISTOPHE,France,Trévron,-2.06863,48.38633,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052206491,FR.CAED/30983.FACILITY
FR.CAED/22909.INSTALLATION,SILL DAIRY INTERNATIONAL,France,LANDIVISIAU,-4.07799,48.52082,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(c),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005521186,FR.CAED/22909.FACILITY
FR.CAED/31124.INSTALLATION,SILL SAS,France,PLOUVIEN,-4.4549,48.52395,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052900449,FR.CAED/31124.FACILITY
FR.CAED/8882.INSTALLATION,SILOS ARTERRIS LOUDES,France,CASTELNAUDARY,1.95657,43.31789,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0006600079,FR.CAED/8882.FACILITY
FR.CAED/31272.INSTALLATION,SIMIER JEAN-FRANCOIS,France,PLOUGUERNEAU,-4.5063,48.6158,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",,disused,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052902686,FR.CAED/31272.FACILITY
FR.CAED/32233.INSTALLATION,SIMON YOANN,France,LIGNOL,-3.22945,48.05402,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0055615078,FR.CAED/32233.FACILITY
FR.CAED/31355.INSTALLATION,SINQUIN-BRIEC MARIE-THÉRÈSE,France,SCAER,-3.71386,48.05864,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052903997,FR.CAED/31355.FACILITY
FR.CAED/30092.INSTALLATION,SIRUGUE,France,Esbarres,5.22143,47.09931,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005402640,FR.CAED/30092.FACILITY
FR.CAED/102.INSTALLATION,SKRETTING,France,FONTAINE LES VERVINS,3.89067,49.83225,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",8(b)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005100317,FR.CAED/102.FACILITY
FR.CAED/30105.INSTALLATION,SKRETTING FRANCE,France,Saint-Hervé,-2.8112,48.2842,6.4(b)(iii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from animal and vegetable raw materials, both in combined and separate products, with a finished product production capacity in tonnes per day greater than 75 if A is equal to 10 or more or, [300- (22,5 ? A)] in any other case, where ?A? is the portion of animal material (in percent of weight) of the finished product production capacity",,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005500417,FR.CAED/30105.FACILITY
FR.CAED/30435.INSTALLATION,SMT 62 (SARL),France,LE PORTEL,1.58168,50.7205,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0007003132,FR.CAED/30435.FACILITY
FR.CAED/31541.INSTALLATION,SNV SERVAIS,France,DROUE,1.07771,48.04257,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0054100230,FR.CAED/31541.FACILITY
FR.CAED/14180.INSTALLATION,SOBEVAL,France,Boulazac Isle Manoire,-0.46487,48.15979,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,,functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0052401464,FR.CAED/14180.FACILITY
FR.CAED/31531.INSTALLATION,SOC CIVILE AGRICOLE DE LA SABLIERE,France,ANGE,1.23928,47.29077,6.6(c),Intensive rearing of pigs with more than 750 places for sows,7(a)(iii),functional,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0054100002,FR.CAED/31531.FACILITY
FR.CAED/30063.INSTALLATION,SOC COOP AGRICOLE DE LAMOUTHE (BIP),France,CANCON,0.612,44.5387,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",,disused,2024,,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206638#/,FR.CAED/30063.FACILITY
